query_position,candidate_count__greedy,oracle_target_recall__greedy,reranked_canonical_smiles__greedy,reranked_exact_target_identity__greedy,reranked_morgan_similarity_to_target__greedy,reranked_target_scaffold_recovery__greedy,reranked_latent_cosine_to_supplied_condition__greedy,reranked_latent_relative_l2_to_supplied_condition__greedy,candidate_count__k50,oracle_target_recall__k50,reranked_canonical_smiles__k50,reranked_exact_target_identity__k50,reranked_morgan_similarity_to_target__k50,reranked_target_scaffold_recovery__k50,reranked_latent_cosine_to_supplied_condition__k50,reranked_latent_relative_l2_to_supplied_condition__k50,target_index,target_smiles,target_hash,case
3550,1,0.0,Cc1ccc(N(C)S(=O)(=O)c2c(C)ccc3sc(C(=O)NCCC(C)C)cc23)cc1,0.0,0.6666667,0.0,0.95067817,0.31331575,20,1.0,Cc1ccc(S(=O)(=O)N(C)c2ccc3sc(C(=O)NCCC(C)C)cc3c2)cc1,1.0,1.0,1.0,0.9999997,0.0007677371,45242,Cc1ccc(S(=O)(=O)N(C)c2ccc3sc(C(=O)NCCC(C)C)cc3c2)cc1,a321f29f73092010585d53b9bf42df83686077b7d380e04df303b7f1a21e570d,recovered_by_candidate_search
4927,1,0.0,CC1C[NH+](CCC2CCNC2=O)CC(C)N1C(=O)OC(C)(C)C,0.0,0.64285713,1.0,0.99748445,0.07123361,50,1.0,CC1C[NH+](CCC2CCNC2=O)C(C)CN1C(=O)OC(C)(C)C,1.0,1.0,1.0,0.9999999,0.0004476398,9432,CC1C[NH+](CCC2CCNC2=O)C(C)CN1C(=O)OC(C)(C)C,63a3c182cabedb17228aa17194787efb2bed82ff8aba0411c88d96cf5eb9901f,recovered_by_candidate_search
1205,1,0.0,COc1cccc(C(Cn2ccnc2)OCc2cccc(Cl)c2)c1,0.0,0.92156863,1.0,0.99993366,0.011554121,37,1.0,COc1cccc(COC(Cn2ccnc2)c2cccc(Cl)c2)c1,1.0,1.0,1.0,0.9999998,0.00060080306,11889,COc1cccc(COC(Cn2ccnc2)c2cccc(Cl)c2)c1,5dcabd4f9c0802af07d17877cfd75a5163c235351e81d5fc5b8426f9aa8cac4e,recovered_by_candidate_search
7985,1,0.0,CC(C)(C)OC(=O)C[NH+](CC1CCOCC1)C1CC1,0.0,0.8918919,0.0,0.99614793,0.088207446,24,1.0,CC(C)(C)OC(=O)C[NH+](CC1CC1)C1CCOCC1,1.0,1.0,1.0,0.99999994,0.0004070698,33144,CC(C)(C)OC(=O)C[NH+](CC1CC1)C1CCOCC1,7a40bfad0e87f25523fcb70a1c0a7830307345f5ac11b844af73253bd5cfb211,recovered_by_candidate_search
4148,1,0.0,Cc1nsc(C(=O)NC2CC3CC(C2)[NH+](Cc2cnnn2C)C3)n1,0.0,0.48,0.0,0.9934529,0.11667968,44,1.0,Cc1nnsc1C(=O)NC1CC2CC(C1)[NH+](Cc1cn(C)nn1)C2,1.0,1.0,1.0,0.99999994,0.00039022637,37352,Cc1nnsc1C(=O)NC1CC2CC(C1)[NH+](Cc1cn(C)nn1)C2,069fbfbb5af53ed2d4edbe2c428dafebcf55f20b22e805d7ba9a310ccc7e50e7,recovered_by_candidate_search
9765,1,0.0,Cc1ccccc1C(=O)NC1CCN(C(=O)c2cn[nH]c2)CC1O,0.0,0.8703704,0.0,0.99981445,0.019349944,22,1.0,Cc1ccccc1C(=O)N1CCC(NC(=O)c2cn[nH]c2)C(O)C1,1.0,1.0,1.0,0.99999994,0.00042473682,37393,Cc1ccccc1C(=O)N1CCC(NC(=O)c2cn[nH]c2)C(O)C1,67215939dcd3162b9ae9353d36878d5ded902266ae53eed93ede8e9e2ac01ebb,recovered_by_candidate_search
248,1,0.0,Cc1c(NC(=O)C(=O)NC(C)c2cccn(C)c2=O)cnn1C,0.0,0.7647059,0.0,0.99527913,0.09709319,26,1.0,Cc1c(C(C)NC(=O)C(=O)Nc2cccn(C)c2=O)cnn1C,1.0,1.0,1.0,0.9999999,0.00042306134,24975,Cc1c(C(C)NC(=O)C(=O)Nc2cccn(C)c2=O)cnn1C,12180d848cc6853cc2f6130617757b3c694a22669ab065b712e74b185a8a9e11,recovered_by_candidate_search
2336,1,0.0,CCC1NC(=O)C(C)(CC)N(CC(C)(C)C)C1=O,0.0,0.30769232,1.0,0.9903179,0.15388799,50,1.0,CCC1C(=O)NC(C)(CC)C(=O)N1CCC(C)(C)C,1.0,1.0,1.0,0.99999994,0.00036644487,36612,CCC1C(=O)NC(C)(CC)C(=O)N1CCC(C)(C)C,aa15a7b346c62f4c328a0c2717720262263f91fb08bbcba23d1b18e71965699c,recovered_by_candidate_search
1970,1,0.0,CSc1ccc(-c2ccc3ncnn3c2)cc1F,0.0,0.4,1.0,0.98594284,0.17312013,41,1.0,CSc1ccc(-c2ccc3ncnn3c2F)cc1,1.0,1.0,1.0,0.9999999,0.00046766197,36960,CSc1ccc(-c2ccc3ncnn3c2F)cc1,8f921c1a70fb68757357a29fa450cab898c6d5e8a46c17c596ca4fb3058de634,recovered_by_candidate_search
6189,1,0.0,C#CCCN1CCC(n2cc(C(=O)NCC3CCOC3)nn2)C1,0.0,0.7258065,0.0,0.98925805,0.14721455,38,1.0,C#CCCN1CC(CNC(=O)c2cn(C3CCOCC3)nn2)C1,1.0,1.0,1.0,0.99999976,0.0007146957,48520,C#CCCN1CC(CNC(=O)c2cn(C3CCOCC3)nn2)C1,f9516c9632ca2e51937698eb8a2c74cbb632c55356ba791bab1f003f50bf2797,recovered_by_candidate_search
8407,1,0.0,CC(C)N1CCC(C2CNC(CO)C2)CC1,0.0,0.625,1.0,0.9974936,0.07108727,49,1.0,CC(C)N1CCC(C2CCNC(CO)C2)C1,1.0,1.0,1.0,0.99999994,0.00039222,44890,CC(C)N1CCC(C2CCNC(CO)C2)C1,c52df6810f27c2f1b911115899a430319e7fe29bd84c8ded838046044428f69f,recovered_by_candidate_search
9069,1,0.0,COc1cc(C)c(C(N)=O)cc1Nc1ccc(OC(C)C)nc1,0.0,0.55,1.0,0.9945347,0.104585625,50,1.0,COc1ccc(Nc2cnc(OC(C)C)c(C)c2)cc1C(N)=O,1.0,1.0,1.0,0.99999976,0.00066217367,46554,COc1ccc(Nc2cnc(OC(C)C)c(C)c2)cc1C(N)=O,f7885317041f2369ed1d16901dfee9865ac3bc841f22dfb09d67251c81604bf7,recovered_by_candidate_search
4077,1,0.0,CCc1ccc(OC(=O)CCNC(=O)Cc2ccccc2)c(C(=O)OC)c1,0.0,0.8367347,1.0,0.9988136,0.048717592,50,1.0,CCc1ccc(C(=O)OC)c(OC(=O)CCNC(=O)Cc2ccccc2)c1,1.0,1.0,1.0,0.99999976,0.0006674547,46175,CCc1ccc(C(=O)OC)c(OC(=O)CCNC(=O)Cc2ccccc2)c1,23c151799178ea6f24d7f61347578b8dcae2f4c363d7b1da00a5b9534763bcad,recovered_by_candidate_search
561,1,0.0,O=C(NCc1ccccc1OCC1CC1)C12CCC[NH2+]C1CCC2,0.0,0.8679245,0.0,0.99675566,0.08112726,50,1.0,O=C(NCc1ccccc1OCC1CC1)C12CCCCC1[NH2+]CC2,1.0,1.0,1.0,0.9999999,0.0004996878,43772,O=C(NCc1ccccc1OCC1CC1)C12CCCCC1[NH2+]CC2,ea51dcc8fe774b88f2526e43a53711d85816f559ae6f1ac0a34a5e59d76ece3d,recovered_by_candidate_search
6059,1,0.0,NC(=O)c1cccc(Nc2cncc(F)c2)c1N,0.0,0.6888889,1.0,0.9987199,0.051147625,45,1.0,NC(=O)c1cccc(N)c1Nc1cncc(F)c1,1.0,1.0,1.0,0.9999999,0.0005236828,45396,NC(=O)c1cccc(N)c1Nc1cncc(F)c1,bd5415cd5d8ee5d9c2cca987c3734bb103819d6211ef1dadf2424f01040fe1a7,recovered_by_candidate_search
4966,1,0.0,O=C1CCN(C(=O)c2ccccc2N2CCCC(c3nc4ccccc4o3)C2)C(=O)N1,0.0,0.7121212,0.0,0.97450083,0.2243838,50,0.0,O=C1NCC(c2nc3ccccc3o2)CCN1C(=O)c1ccccc1N1CCCC1=O,0.0,0.5479452,0.0,0.976021,0.21908063,19949,O=C1CCN(c2ccccc2C(=O)N2CCCC(c3nc4ccccc4o3)C2)C(=O)N1,3ed5319d6cfd480fe96a57be3001f8420c2bc96fabfb6c3e209febe71d3a82ce,still_missed_at_k50
471,1,0.0,CC(NC1CCC2CC(C)(C)C1(C)C2)C(=O)COC(=O)C(N)CC(=O)O,0.0,0.38235295,0.0,0.9817333,0.19128007,50,0.0,CC(NCC(=O)C(N)CC(=O)O)C(=O)OC1C2CCC(C)(C2)C1(C)C,0.0,0.63793105,1.0,0.9987564,0.049861707,22970,CC(NCC(=O)C(N)CC(=O)O)C(=O)OC1C2(C)CCC(C2)C1(C)C,ce0fb2a294948d6b52e58fc9f1e048bbe632fa137f24c98d7d568e8e25db5db4,still_missed_at_k50
481,1,0.0,CCCc1ccccc1C1(S(=O)(=O)O)C=CC(N2CCNC2=O)C=C1,0.0,0.57377046,0.0,0.9976897,0.068323776,50,0.0,CCCc1ccccc1C1(S(=O)(=O)O)C=CC(N2CCNC2=O)C=C1,0.0,0.57377046,0.0,0.9976897,0.068323776,38870,CCCc1ccccc1C1(N2CCNC2=O)C=CC(S(=O)(=O)O)C=C1,21ca13b4662699590a7bc536f72cdf605448e1734aee47a8bb5e6b1a50b25149,still_missed_at_k50
2,1,0.0,Cc1cc(C(=O)N2CC3CC(C2)N(CC(C)C)C(=O)C3C)n[nH]1,0.0,0.45070422,0.0,0.92882043,0.3826713,41,0.0,Cc1cc(C(=O)N2CC3CC(CC(C)C)N3C(=O)C2CN(C)C)n[nH]1,0.0,0.6212121,0.0,0.9821857,0.18841758,47189,Cc1cc(C(=O)N2CC3CC(N(C)C)CN3C(=O)C2CC(C)C)n[nH]1,cfa4980b2f7d58580283f2fe490aa8eb61fb7de460f80c7e42d394bf01de41ed,still_missed_at_k50
2878,1,0.0,CC12CC3CC(C[NH+](C4CC4)CC31C)C(=O)N(c1cccc(F)c1)C2,0.0,0.4225352,0.0,0.98396367,0.18025964,44,0.0,CC1C2CC3(CN(c4cccc(F)c4)C(=O)C(C)(C2)C3)C[NH+]1C1CC1,0.0,0.44285715,0.0,0.9924984,0.12249293,45239,CC1(C)C2CC([NH+]3CCC4(CC(=O)N(c5cccc(F)c5)C4)C3)CC21,c6a218cec68f311e835b9eb625528cba05ca0bccee8929e3b9d738a33c6aaf33,still_missed_at_k50
4920,1,0.0,C=CCOc1ccc2c(c1)C(OCCS(N)(=O)=O)c1c(OC)cc(OCCc3ccccc3OC)cc1-2,0.0,0.2970297,0.0,0.981283,0.1925757,50,0.0,C=CCOCCOc1ccc2c(c1)C(Oc1c(OC)cc(CS(N)(=O)=O)cc1OC)c1ccccc1-2,0.0,0.4651163,0.0,0.99001867,0.14117584,34228,C=CCOCCOc1ccc2c(c1OC)-c1ccc(CS(N)(=O)=O)cc1C(c1cccc(OC)c1)O2,189e24bbbab636bcd0c7c10deac41b371f618324414fa5fa399dd8cc59a9b9c2,still_missed_at_k50
9944,1,0.0,N#CC1=CNCCCCCCCCCN=CC=C(C#N)NCC=CN1,0.0,0.4375,0.0,0.98837936,0.15218025,50,0.0,N#CC1=CNCCCCCCCCCN=C(C#N)C=CNCCN=C1,0.0,0.6585366,0.0,0.9975471,0.07033302,22825,N#CC1=CNCCCCCCN=CC(C#N)=CNCCCCCCN=C1,7223a1ce9f9cdb3edb4dac97ae2c13aa84c05651308600f2824d2d527580911d,still_missed_at_k50
8706,0,0.0,,0.0,0.0,0.0,,,39,0.0,CCOc1cc(CNc2ncc[nH]2)ccc1OCc1ccc(C(=O)OC)o1,0.0,0.6825397,0.0,0.99803627,0.07134306,39709,CCOc1cc(CNc2c[nH]cn2)ccc1OCc1ccc(C(=O)OC)o1,73c7ff05f5fc57f1ad1bc86d065d61ae25d543372752dbf5de811411589baff7,still_missed_at_k50
3295,1,0.0,CCCC(=O)CCC=CCC1C2CCC(C2)C1CC(=O)O,0.0,0.48979592,1.0,0.99211407,0.12665744,50,0.0,CCC(=O)CC1C2CCC(C2)C1C=CCCCC(=O)O,0.0,0.53061223,1.0,0.99884707,0.04904074,44198,CCC(=O)C1C2CCC(C2)C1CC=CCCCC(=O)O,2586d9864cbecd20b6f4e39695f22ecb0a287d3b4dccf623cca108fe18c35eb1,still_missed_at_k50
3547,1,0.0,CN1CCOCC1C(=O)NCC1CCN1C(=O)C#CC1CC1,0.0,0.46774194,0.0,0.9920227,0.12621234,50,0.0,CN1CCOCC1C(=O)N1CCC1CNC(=O)C#CC1CC1,0.0,0.625,0.0,0.9932714,0.115955725,36048,CN1CCOC(C(=O)N2CCC2CNC(=O)C#CC2CC2)C1,fae73a61abf8ec1cedacd6cdf4b56d1444bfdcb1247af2298fa6b00262172ec8,still_missed_at_k50
2489,1,0.0,O=C1NC2C(CC(C3Cc4ccccc43)C2c2ccccc2)C(=O)N1CC1CCOC1,0.0,0.3561644,0.0,0.9559791,0.29426697,37,0.0,O=C1C2CC(c3ccccc32)C(C2CCOCC2)C(=O)N1CC1Nc2ccccc21,0.0,0.46774194,0.0,0.9759328,0.21853983,4321,O=C1NC(C2CCOCC2)C(=O)N1CC1CC2c3ccccc3C1c1ccccc12,ef0714c3158c18db5b9cfd208f3bfe47d1e38defe386d5b59e9641247cfc05b2,still_missed_at_k50
4937,0,0.0,,0.0,0.0,0.0,,,42,0.0,Nc1ncnn2c(-c3c(F)cccc3C(=O)N3CC(F)C(NC(=O)C4CCC(F)(F)C4)C3)cc(C(F)(F)F)c12,0.0,0.6853933,0.0,0.99808466,0.062097594,1849,Nc1ncnn2c(-c3cccc(C(=O)NC4CN(C(=O)C5CCC(F)(F)C5)CC4F)c3F)cc(C(F)(F)F)c12,756de6e378d7ed3c5b68b2107b191fd0c377e49ace1ff676ea0e9950c81775be,still_missed_at_k50
1041,0,0.0,,0.0,0.0,0.0,,,28,0.0,COC(=O)Cc1nc2nnn(-c3nc(C)cc(C)n3)c2c2ncnn12,0.0,0.50769234,0.0,0.9977868,0.067005925,23784,COC(=O)Cc1nn(-c2nc(C)cc(C)n2)c2c1nnc1ncnn12,faf8557a62d763cbb53062e308ddc37aca27a349f324003c9e06fb6289e1f07d,still_missed_at_k50
2613,0,0.0,,0.0,0.0,0.0,,,24,0.0,CCOc1c2c(nc3c(CC)cccc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,0.0,0.6052632,1.0,0.99867994,0.051527727,15812,CCOc1c2c(c(=O)n3c1-c1nc4c(CC)cccc4cc1C3)COC(=O)C2(O)CC,09ce111d2644208bfcbe85d8a497f22f59723f39ae29bf19aaf1931300f108e2,still_missed_at_k50
155,1,0.0,CCC(C)N(CCCN(CC)CC)CCCN(CC)CCN(C)CCO,0.0,0.55263156,1.0,0.99691826,0.0815491,50,0.0,CCC(N(CC)CCCN(CC)CC)N(CC)CCCN(CC)CCO,0.0,0.6875,1.0,0.9991079,0.042261533,28439,CCC(N(C)CCO)N(CCCN(CC)CC)CCCN(CC)CC,02d086dcad56cf7ce280d4b2784250eb85b85bb3ae3a07a7d1bca6c4a0c16216,still_missed_at_k50
7394,1,0.0,Cc1cc(N=S(C)(C)=O)c2ncnc(Nc3ccc(F)cc3OCC3COCC(F)CO3)c2c1,0.0,0.47252747,0.0,0.9037757,0.45090005,50,0.0,Cc1cc(N=S(C)(C)=O)c2ncnc(Nc3ccc(F)cc3OC3COCC(OCC(F)F)C3)c2c1,0.0,0.5813953,0.0,0.9881623,0.15407743,32637,Cc1cc(N=S(C)(C)=O)cc2ncnc(Nc3ccc(F)cc3OC3COCC3OCC(F)F)c12,33c388281e063417e9d1f9ce8a36b49a52afc9e4fc2b074e13d70b39a34dd37d,still_missed_at_k50
7912,1,0.0,Cc1cc(Cc2ccc3c(c2)CN(C2CCCC2O)C3=O)ccc1-n1cccn1,0.0,0.67164177,0.0,0.9973556,0.07423966,47,0.0,Cc1cc2c(cc1Cc1ccc(-n3cccn3)cc1)CN(C1CCCC1O)C2=O,0.0,0.9310345,0.0,0.99996537,0.008662943,12703,Cc1cc2c(cc1Cc1ccc(-n3cccn3)cc1)C(=O)N(C1CCCC1O)C2,75507866dce573e7c93e658ceb8f20ca537770c965bd8d3cd730df1286afa837,still_missed_at_k50
2020,1,0.0,CCCC12CCC(CC1)C2OC(=O)COC(=O)C(F)(F)OSO[O-],0.0,0.32894737,1.0,0.9898749,0.14314258,37,0.0,CCCC12CCC(CC1)C2OC(=O)COC(=O)C(F)(F)SOOO[O-],0.0,0.45070422,1.0,0.9926759,0.13074897,8759,CCCCC1(OC(=O)COC(=O)C(F)(F)SOO[O-])CC2CCC1C2,0b3399bda5d4df82b4c875a63dafaed57c24c88ec54cf74d554f2adc2645d308,still_missed_at_k50
7993,1,0.0,CN(O)c1ncc(-c2ccc3c(N4CCOCC4)ncnc3c2)cc1Cl,0.0,0.56060606,0.0,0.951848,0.32282498,50,0.0,CN(c1cc(-c2ccc3c(N4CCOCC4)ncnc3c2)cnc1Cl)S(=O)O,0.0,0.86440676,0.0,0.9996741,0.025550496,2334,CN(c1cc(-c2ccc3ncnc(N4CCOCC4)c3c2)cnc1Cl)S(=O)O,945f8a0ad7ec9aef44a094a0d37d9a870ca6e8a2ca2d7146792cdb76ca40bb1e,still_missed_at_k50
2351,1,0.0,CC1C2CC(C(C(=O)OC(C)(C)C(F)(F)F)C(F)(F)F)C1C2B(F)F,0.0,0.2857143,0.0,0.9815496,0.1917304,50,0.0,CC1CC2C(C(=O)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)CC1C2C,0.0,0.6756757,1.0,0.9997679,0.021706946,42831,CC1C2CC(C(=O)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)C(C2)C1C,ae672014a77a0d901c123a05aef6ee07b91e341250452fce007528bce3f07f09,still_missed_at_k50
5743,1,0.0,CON=Cc1ccc(C=C2CCC(C)(C)c3cc(C(=O)O)ccc32)cc1,0.0,0.48387095,0.0,0.9898166,0.14474963,50,0.0,CON=Cc1ccc(C=C2CCC(C)(C)c3ccc(C(=O)O)cc32)cc1,0.0,0.53333336,0.0,0.9901165,0.14262725,640,CON=C1CCC(C)(C)c2ccc(C=Cc3ccc(C(=O)O)cc3)cc21,3b2561837bb181bfa394796ca8f42711536ff2d3346b14fd5e9482dc6c778e44,still_missed_at_k50
367,1,0.0,CC1CN(c2ncccn2)c2cc(NC(=O)N3CC4CC3CN4C)ccc2CO1,0.0,0.24175824,0.0,0.82963586,0.55839777,48,0.0,CC1CN(c2nccc(NC(=O)N3c4ccncc4N4CCC3C4)n2)CC(C)O1,0.0,0.5915493,0.0,0.9967211,0.08098046,26741,CC1CN(c2ccc3c(n2)N(C(=O)Nc2cnccn2)C2CCN3C2)CC(C)O1,1aabf19b6fa0fa42b4096f8b712192f3903a7ae5a43203f8eb837868aaaf6ff6,still_missed_at_k50
7461,1,0.0,O=C(O)C(=Cc1ccc([N+](=O)[O-])c(F)c1)Nc1cnc(-c2ccco2)nc1Cc1ccccc1,0.0,0.5,0.0,0.9874719,0.15903327,46,0.0,O=C(O)C(=Cc1ccco1)Nc1ncc(Cc2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1F,0.0,0.5731707,0.0,0.9929112,0.11897744,27345,O=C(O)C(=Cc1ccco1)Nc1ncc(-c2cccc([N+](=O)[O-])c2F)nc1Cc1ccccc1,1f10f1629a66dea38c1596423cfb891fe745b41351d27e21cbc135245fde44cd,still_missed_at_k50
2370,0,0.0,,0.0,0.0,0.0,,,37,0.0,C=C1CCC23Cc4ccc(O)c(OC)c4C2(CO[N+](C)(C)C2CC2)CCC3(O)C1,0.0,0.27173913,0.0,0.96645623,0.26152638,26248,C=C1CCC2(OC)C3Cc4ccc(CON)c(O)c4C2(CC[N+]3(C)CC2CC2)C1,284a2ac6ca652f1492223fd6b5a2c2274bec86779abe39ebbec9994ed43f3b1e,still_missed_at_k50
7568,0,0.0,,0.0,0.0,0.0,,,27,0.0,C=Cc1cn(CC)nc1-c1ccc2nc(-c3cc(=O)n4[nH]cc(C=C)c4c3)sc2n1,0.0,0.3483146,0.0,0.99126476,0.13305087,9068,C=Cc1nc(-c2c[nH]n3c(=O)cc(-c4ccc5c(cnn5CC)c4)nc23)sc1C=C,3ad4145ba7c3eac0acedab1043d220abe326c22675ff7a09bd8cb0a929a1e14c,still_missed_at_k50
7468,0,0.0,,0.0,0.0,0.0,,,45,0.0,C=C(C=CC(=Cc1ccc2[nH]ncc2c1)B1OC(C)(C)C(C)(C)O1)OC,0.0,0.4923077,0.0,0.9832565,0.18304516,8064,C=C(C=CC(=CC)B1OC(C)(C)C(C)(C)O1)Oc1cccc2[nH]ncc12,5be83659ef9c6d4355cfbaf4dd441d58641a746fc68bde7bd7d6ba73d5a518ca,still_missed_at_k50
8988,1,0.0,COCCOCC[NH+]1CC2CC1CN2C(C)(C)Sc1ccc(Cl)cc1,0.0,0.4923077,0.0,0.9929166,0.1206017,50,0.0,COCCOCC[NH+]1C2CC1CN(C(C)(C)Sc1ccc(Cl)cc1)C2,0.0,0.6034483,0.0,0.9950595,0.101331584,12594,COCCOCN1CC2CC(C1)[NH+]2CC(C)(C)Sc1ccc(Cl)cc1,c12adad930889a875dcc9e8e5ad7cc8c4e1a5700c5745d8ad14637f3d386bc7d,still_missed_at_k50
2105,0,0.0,,0.0,0.0,0.0,,,36,0.0,COc1c(-c2cc3c(s2)CCCC3CO)c(C2CC2)cc2[nH]cc(C(=O)O)c(=O)c12,0.0,0.76811594,0.0,0.9988537,0.048003625,20851,COc1c(-c2cc3c(s2)CCCC3CO)c(C2CC2)cc2c(=O)c(C(=O)O)c[nH]c12,c776d972fa435dc4d78f0cd41b7ad22bc4bc15ce6c8cd43a6b145e1853d79e57,still_missed_at_k50
2047,1,0.0,CC(C)c1ncsc1C(=O)OCC(=O)c1cc(F)ccc1F,0.0,0.57894737,0.0,0.99473894,0.10431119,15,0.0,CC(C)c1scnc1C(=O)OCC(=O)c1cc(F)ccc1F,0.0,0.8367347,1.0,0.99905354,0.044567343,26733,CC(C)c1scnc1C(=O)OCC(=O)c1ccc(F)cc1F,3d61fe515bdf635c46af8fa881a0144e114f12a6e983cf00dbddabbfbdfd2865,still_missed_at_k50
5437,1,0.0,O=C1NCc2c(NCc3cc(C(F)(F)F)ccc3Br)cccc2C1=O,0.0,0.88,0.0,0.9445378,0.3292081,50,0.0,O=C(NCc1cc(C(F)(F)F)ccc1Br)c1cccc2c1CN2,0.0,0.52459013,0.0,0.9581368,0.2886614,11149,O=C1NCc2c(NCc3cc(C(F)(F)F)ccc3Br)cccc21,11542a18b27284906ba8a2a9420e2a9dba33bae21eaa6694f04a0ecd3b3d8e69,still_missed_at_k50
1811,0,0.0,,0.0,0.0,0.0,,,30,0.0,CCC(N)(CCCCN)CCCCn1c2c(c(N)nc3c(=O)c4ccccc4c1=3)C(=O)OCC2(N)CCO,0.0,0.3148148,0.0,0.9551348,0.30267042,13688,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2C=NCCC(N)(CCCN)CCCCN,e7a9783b2aaf10c2e2cef6b0212fda17326523e8b631dcdbf7ec13f2e8468ced,still_missed_at_k50
8675,0,0.0,,0.0,0.0,0.0,,,34,0.0,Cc1c(N2CCCC(c3[nH+]cn4c3CCCC4)C2)ncc([N+](=O)[O-])c1Br,0.0,0.5694444,0.0,0.99691373,0.07956511,43593,Cc1c([N+](=O)[O-])cnc(N2CCCC(c3[nH+]cc4n3CCCC4)C2)c1Br,310e29af1236e005c17f6412a2cfab1d459927b22683416c976b67be2684eccb,still_missed_at_k50
3494,1,0.0,O=C(O)c1cccc(N2CCN(C(=O)c3cc4c(Br)ccc(Cl)c4o3)CC2)c1,0.0,0.44927537,0.0,0.9935481,0.114429854,50,0.0,O=C(O)c1cc(N2CCN(C(=O)c3cc4cccc(Cl)c4o3)CC2)ccc1Br,0.0,0.369863,0.0,0.9944384,0.107389875,45718,O=C(O)c1cc2c(Br)c(N3CCN(C(=O)c4cccc(Cl)c4)CC3)ccc2o1,ea03737ac7fe19ec848356ec2b96cb90967840362aa50e2d1d9b61b8f1fc01ec,still_missed_at_k50
8578,0,0.0,,0.0,0.0,0.0,,,17,0.0,Cc1ccc2c(c1)C1(C)N(C)c3ccccc3N2C23C(=O)N4C(C)(C)C(=O)[N+](C)(C)C4(C)C2(C)C13C,0.0,0.26923078,0.0,0.98648566,0.16465631,27286,CN1c2ccccc2C23C1[N+]14C(=O)C(C)(C)C(C)(C)C15c1ccccc1N(C)C54N2C(=O)C(C)(C)C3(C)C,dee5d264e2005e85504257de5f6131a8c0fadb7a26015699dc36345e9fa73fae,still_missed_at_k50
3639,1,0.0,CC1(C)CC2C(CC=CC(=O)CCl)CCC21,0.0,0.2,0.0,0.9746179,0.22545232,50,0.0,CC(=CC=O)CCC1C2CCC(C2)C1(C)CCl,0.0,0.47058824,1.0,0.9983416,0.057688937,40916,CC(C=O)=CCCC1(C)C2CCC(C2)C1CCl,c0f4ec8a0ce6725f9c1c9e3ea57aac7e193ba6fa6039f4d8060f8e25ed027c86,still_missed_at_k50
4956,1,0.0,C=CC(=O)N1CCN(c2ccc3ncnc(Nc4ccc(Oc5cnc6ncnn6n5)c(C)c4F)c3n2)CC1C,0.0,0.6701031,0.0,0.9981362,0.06105561,38,0.0,C=CC(=O)N1CCN(c2ncnc3cnc(Nc4ccc(Oc5ccn6ncnc6n5)c(C)c4F)nc23)CC1C,0.0,0.7888889,0.0,0.9996016,0.028263774,12027,C=CC(=O)N1CCN(c2ncc3ncnc(Nc4ccc(Oc5ccn6ncnc6n5)c(C)c4F)c3n2)CC1C,be9877fd2e155c3e97ecdc8860f9e57fb35091fe431c30774fb30ab403bed91a,still_missed_at_k50
342,0,0.0,,0.0,0.0,0.0,,,37,0.0,C=CCOC(=O)OCC1=C(COC(N)=O)N2C(=O)C(c3cc(C(=O)OCC)cc4ccccc34)C2CC1=C,0.0,0.4329897,0.0,0.9761264,0.22029983,5870,C=CCOC(=O)OC(C)C1C(=O)N2C(C(=O)OCC=C)=C(c3cc(COC(N)=O)c4ccccc4c3)CC12,78cdb9135cdb25a277eb17c27f34b2bce00872a07b06ed29460a066e72148659,still_missed_at_k50
7781,1,0.0,CC(C)(C)OC(=O)Cc1nnc(NC2Cc3ccccc3C2)nc1-c1nc(C(F)(F)F)no1,0.0,0.5263158,0.0,0.969983,0.29075214,44,0.0,CC(C)(C)OC(=O)Cc1nnc(-c2nc(NC3Cc4ccccc4C3)ncc2C(F)(F)F)o1,0.0,0.75757575,0.0,0.99760264,0.07009449,15965,CC(C)(C)OC(=O)Cc1nnc(-c2cnc(NC3Cc4ccccc4C3)nc2C(F)(F)F)o1,aa475637859c65e2a75170416e9cbc9dcb92aae8b1711401bb3566a15cb36cef,still_missed_at_k50
6667,1,0.0,Cc1ccc2nc(C[NH+]3CC4[NH2+]CCC5COCCC54C3)cn2c1,0.0,0.4722222,0.0,0.99255973,0.123007506,31,0.0,Cc1ccc2nc(C[NH+]3CC45CC[NH2+]CC3C4COCC5)cn2c1,0.0,0.8245614,0.0,0.9984381,0.056222364,11076,Cc1ccc2nc(C[NH+]3CC4(CC[NH2+]CC4)C4COCC43)cn2c1,3cdbd2d61f5de768a15aadcb7bbd3ec6bfdb1957c9bdb2b73eb56abc365598b0,still_missed_at_k50
1733,0,0.0,,0.0,0.0,0.0,,,25,0.0,Cc1[nH]nc2ncc3c(C#N)c(-c4cn[nH]c4)c4c(c3c12)CCCC4,0.0,0.32394367,0.0,0.99403507,0.10911676,23875,Cc1[nH]ncc1-c1nc2c(C#N)cc3[nH]ncc3c2c2c1CCCC2,3850dad8f22dfc4f97f7ddeba2e665b147d7cc5899db31f80bc32d7db7e031b1,still_missed_at_k50
