phase,policy,control,query_position,target_index,condition_source_index,greedy_token_decoded,greedy_rdkit_valid,greedy_policy_accepted,raw_non_greedy_draws,raw_token_decoded,raw_rdkit_valid,raw_policy_accepted,unique_policy_accepted_non_greedy,retained_unique_candidate_count
final,beam64_lp00,shuffled_embedding,1622,10956,15703,1.0,1.0,1.0,64,64,44,44,42,43
final,beam64_lp00,shuffled_embedding,1623,24866,14320,1.0,1.0,1.0,64,64,19,19,16,17
final,beam64_lp00,shuffled_embedding,1624,8302,42219,1.0,1.0,1.0,64,64,46,46,45,46
final,beam64_lp00,shuffled_embedding,1625,26384,47544,1.0,1.0,1.0,64,64,19,19,17,18
final,beam64_lp00,shuffled_embedding,1626,44624,30039,1.0,1.0,1.0,64,64,25,25,17,18
final,beam64_lp00,shuffled_embedding,1627,4545,26623,1.0,1.0,1.0,64,64,52,52,47,48
final,beam64_lp00,shuffled_embedding,1628,19039,45501,1.0,1.0,1.0,64,64,42,42,35,36
final,beam64_lp00,shuffled_embedding,1629,7327,45739,1.0,1.0,1.0,64,64,32,32,31,32
final,beam64_lp00,shuffled_embedding,1630,33729,866,1.0,1.0,1.0,64,64,32,32,29,30
final,beam64_lp00,shuffled_embedding,1631,20948,14865,1.0,1.0,1.0,64,64,41,41,35,36
final,beam64_lp00,shuffled_embedding,1632,33950,31270,1.0,0.0,0.0,64,64,19,19,19,19
final,beam64_lp00,shuffled_embedding,1633,40053,4450,1.0,1.0,1.0,64,64,22,21,16,17
final,beam64_lp00,shuffled_embedding,1634,21322,12696,1.0,1.0,1.0,64,64,60,60,57,50
final,beam64_lp00,shuffled_embedding,1635,45955,39432,1.0,1.0,1.0,64,64,31,31,22,23
final,beam64_lp00,shuffled_embedding,1636,16615,48719,1.0,1.0,1.0,64,64,19,19,12,13
final,beam64_lp00,shuffled_embedding,1637,10473,4186,1.0,1.0,1.0,64,64,49,49,45,46
final,beam64_lp00,shuffled_embedding,1638,4041,49004,1.0,1.0,1.0,64,64,46,46,41,42
final,beam64_lp00,shuffled_embedding,1639,37119,45650,1.0,1.0,1.0,64,64,53,53,38,39
final,beam64_lp00,shuffled_embedding,1640,28932,33512,1.0,1.0,1.0,64,64,28,28,20,21
final,beam64_lp00,shuffled_embedding,1641,34861,6726,1.0,1.0,1.0,64,64,40,40,38,39
final,beam64_lp00,shuffled_embedding,1642,12675,49461,1.0,1.0,1.0,64,64,33,33,30,31
final,beam64_lp00,shuffled_embedding,1643,17976,49690,1.0,1.0,1.0,64,64,23,23,15,16
final,beam64_lp00,shuffled_embedding,1644,37435,29541,1.0,1.0,1.0,64,64,39,39,35,36
final,beam64_lp00,shuffled_embedding,1645,19279,35629,1.0,1.0,1.0,64,64,40,40,28,29
final,beam64_lp00,shuffled_embedding,1646,39055,46240,1.0,1.0,1.0,64,64,38,38,29,30
final,beam64_lp00,shuffled_embedding,1647,3239,25624,1.0,1.0,1.0,64,64,31,31,28,29
final,beam64_lp00,shuffled_embedding,1648,38008,29361,1.0,1.0,1.0,64,64,21,21,18,19
final,beam64_lp00,shuffled_embedding,1649,17653,24874,1.0,1.0,1.0,64,64,55,55,48,49
final,beam64_lp00,shuffled_embedding,1650,35934,2629,1.0,1.0,1.0,64,64,64,64,63,50
final,beam64_lp00,shuffled_embedding,1651,30584,42984,1.0,1.0,1.0,64,64,59,59,55,50
final,beam64_lp00,shuffled_embedding,1652,43063,22474,1.0,1.0,1.0,64,64,35,35,28,29
final,beam64_lp00,shuffled_embedding,1653,16105,25644,1.0,1.0,1.0,64,64,64,64,63,50
final,beam64_lp00,shuffled_embedding,1654,43535,12680,1.0,1.0,1.0,64,64,46,46,36,37
final,beam64_lp00,shuffled_embedding,1655,42614,10592,1.0,1.0,1.0,64,64,40,40,29,30
final,beam64_lp00,shuffled_embedding,1656,11255,37943,1.0,1.0,1.0,64,64,55,55,48,49
final,beam64_lp00,shuffled_embedding,1657,20405,1361,1.0,1.0,1.0,64,64,36,36,32,33
final,beam64_lp00,shuffled_embedding,1658,42377,29372,1.0,1.0,1.0,64,64,64,64,46,47
final,beam64_lp00,shuffled_embedding,1659,43389,33943,1.0,1.0,1.0,64,64,44,44,41,42
final,beam64_lp00,shuffled_embedding,1660,42770,3011,1.0,1.0,1.0,64,64,40,40,32,33
final,beam64_lp00,shuffled_embedding,1661,49562,22619,1.0,1.0,1.0,64,64,35,35,26,27
final,beam64_lp00,shuffled_embedding,1662,42366,29197,1.0,1.0,1.0,64,64,62,62,61,50
final,beam64_lp00,shuffled_embedding,1663,44194,49476,1.0,1.0,1.0,64,64,39,39,24,25
final,beam64_lp00,shuffled_embedding,1664,41272,14423,1.0,1.0,1.0,64,64,31,31,29,30
final,beam64_lp00,shuffled_embedding,1665,11683,7467,1.0,1.0,1.0,64,64,57,57,52,50
final,beam64_lp00,shuffled_embedding,1666,34159,14145,1.0,1.0,1.0,64,64,54,54,49,50
final,beam64_lp00,shuffled_embedding,1667,28424,4133,1.0,1.0,1.0,64,64,62,62,54,50
final,beam64_lp00,shuffled_embedding,1668,41380,9436,1.0,1.0,1.0,64,64,29,29,27,28
final,beam64_lp00,shuffled_embedding,1669,33788,9781,1.0,1.0,1.0,64,64,53,53,50,50
final,beam64_lp00,shuffled_embedding,1670,41506,42631,1.0,1.0,1.0,64,64,18,18,15,16
final,beam64_lp00,shuffled_embedding,1671,23249,13781,1.0,1.0,1.0,64,64,31,31,19,20
final,beam64_lp00,shuffled_embedding,1672,41557,45602,1.0,1.0,1.0,64,64,56,56,53,50
final,beam64_lp00,shuffled_embedding,1673,3929,2992,1.0,1.0,1.0,64,64,64,64,62,50
final,beam64_lp00,shuffled_embedding,1674,1802,11979,1.0,1.0,1.0,64,64,59,59,56,50
final,beam64_lp00,shuffled_embedding,1675,802,45747,1.0,1.0,1.0,64,64,36,36,23,24
final,beam64_lp00,shuffled_embedding,1676,16318,32934,1.0,1.0,1.0,64,64,38,38,22,23
final,beam64_lp00,shuffled_embedding,1677,26345,46303,1.0,1.0,1.0,64,64,39,39,31,32
final,beam64_lp00,shuffled_embedding,1678,39087,13705,1.0,1.0,1.0,64,64,64,64,60,50
final,beam64_lp00,shuffled_embedding,1679,85,49131,1.0,1.0,1.0,64,64,52,52,46,47
final,beam64_lp00,shuffled_embedding,1680,32828,46499,1.0,1.0,1.0,64,64,35,35,31,32
final,beam64_lp00,shuffled_embedding,1681,3413,24708,1.0,1.0,1.0,64,64,28,28,25,26
final,beam64_lp00,shuffled_embedding,1682,46499,32719,1.0,1.0,1.0,64,64,57,57,50,50
final,beam64_lp00,shuffled_embedding,1683,23610,41464,1.0,1.0,1.0,64,64,41,41,35,36
final,beam64_lp00,shuffled_embedding,1684,37052,39171,1.0,1.0,1.0,64,64,58,58,55,50
final,beam64_lp00,shuffled_embedding,1685,47307,5524,1.0,1.0,1.0,64,64,50,50,45,46
final,beam64_lp00,shuffled_embedding,1686,20589,5870,1.0,0.0,0.0,64,64,37,37,37,37
final,beam64_lp00,shuffled_embedding,1687,49666,40463,1.0,1.0,1.0,64,64,35,35,28,29
final,beam64_lp00,shuffled_embedding,1688,17045,31931,1.0,1.0,1.0,64,64,50,50,47,48
final,beam64_lp00,shuffled_embedding,1689,25726,15248,1.0,1.0,1.0,64,64,57,57,53,50
final,beam64_lp00,shuffled_embedding,1690,26154,16368,1.0,1.0,1.0,64,64,34,34,20,21
final,beam64_lp00,shuffled_embedding,1691,13584,45771,1.0,1.0,1.0,64,64,16,16,15,16
final,beam64_lp00,shuffled_embedding,1692,29728,16436,1.0,1.0,1.0,64,64,33,33,26,27
final,beam64_lp00,shuffled_embedding,1693,29082,48634,1.0,1.0,1.0,64,64,29,29,28,29
final,beam64_lp00,shuffled_embedding,1694,48719,37393,1.0,1.0,1.0,64,64,29,29,21,22
final,beam64_lp00,shuffled_embedding,1695,46205,9740,1.0,1.0,1.0,64,64,44,44,41,42
final,beam64_lp00,shuffled_embedding,1696,33092,37435,1.0,1.0,1.0,64,64,41,41,35,36
final,beam64_lp00,shuffled_embedding,1697,33907,49992,1.0,1.0,1.0,64,64,44,44,40,41
final,beam64_lp00,shuffled_embedding,1698,17015,13308,1.0,1.0,1.0,64,64,52,52,50,50
final,beam64_lp00,shuffled_embedding,1699,7938,47724,1.0,1.0,1.0,64,64,60,60,55,50
final,beam64_lp00,shuffled_embedding,1700,38310,41272,1.0,1.0,1.0,64,64,39,39,35,36
final,beam64_lp00,shuffled_embedding,1701,25066,43437,1.0,1.0,1.0,64,64,49,49,41,42
final,beam64_lp00,shuffled_embedding,1702,19249,32452,1.0,1.0,1.0,64,64,28,28,20,21
final,beam64_lp00,shuffled_embedding,1703,23199,46529,1.0,1.0,1.0,64,64,34,34,31,32
final,beam64_lp00,shuffled_embedding,1704,8559,30498,1.0,1.0,1.0,64,64,43,43,40,41
final,beam64_lp00,shuffled_embedding,1705,17344,20970,1.0,1.0,1.0,64,64,57,57,46,47
final,beam64_lp00,shuffled_embedding,1706,48069,33966,1.0,1.0,1.0,64,64,37,37,30,31
final,beam64_lp00,shuffled_embedding,1707,15355,6497,1.0,1.0,1.0,64,64,46,46,38,39
final,beam64_lp00,shuffled_embedding,1708,2379,41267,1.0,1.0,1.0,64,64,49,49,45,46
final,beam64_lp00,shuffled_embedding,1709,15705,49922,1.0,0.0,0.0,64,64,25,25,25,25
final,beam64_lp00,shuffled_embedding,1710,32656,32463,1.0,1.0,1.0,64,64,38,38,33,34
final,beam64_lp00,shuffled_embedding,1711,15169,30255,1.0,1.0,1.0,64,64,37,37,26,27
final,beam64_lp00,shuffled_embedding,1712,26972,29686,1.0,1.0,1.0,64,64,51,51,49,50
final,beam64_lp00,shuffled_embedding,1713,36690,6008,1.0,1.0,1.0,64,64,35,35,25,26
final,beam64_lp00,shuffled_embedding,1714,429,22760,1.0,1.0,1.0,64,64,60,60,46,47
final,beam64_lp00,shuffled_embedding,1715,31851,11090,1.0,1.0,1.0,64,64,26,26,21,22
final,beam64_lp00,shuffled_embedding,1716,37357,15142,1.0,1.0,1.0,64,64,58,58,50,50
final,beam64_lp00,shuffled_embedding,1717,14462,2280,1.0,1.0,1.0,64,64,47,47,37,38
final,beam64_lp00,shuffled_embedding,1718,15275,42377,1.0,1.0,1.0,64,64,18,18,14,15
final,beam64_lp00,shuffled_embedding,1719,19919,24624,1.0,1.0,1.0,64,64,47,47,44,45
final,beam64_lp00,shuffled_embedding,1720,39534,30986,1.0,1.0,1.0,64,64,53,53,50,50
final,beam64_lp00,shuffled_embedding,1721,23322,29109,1.0,1.0,1.0,64,64,60,60,58,50
final,beam64_lp00,shuffled_embedding,1722,29394,29614,1.0,1.0,1.0,64,64,50,50,37,38
final,beam64_lp00,shuffled_embedding,1723,27443,40732,1.0,1.0,1.0,64,64,25,25,22,23
final,beam64_lp00,shuffled_embedding,1724,20687,1711,1.0,1.0,1.0,64,64,43,43,32,33
final,beam64_lp00,shuffled_embedding,1725,47610,48909,1.0,1.0,1.0,64,64,31,31,26,27
final,beam64_lp00,shuffled_embedding,1726,40956,29708,1.0,1.0,1.0,64,64,51,51,40,41
final,beam64_lp00,shuffled_embedding,1727,16563,10794,1.0,1.0,1.0,64,64,58,58,53,50
final,beam64_lp00,shuffled_embedding,1728,8311,21107,1.0,1.0,1.0,64,64,32,32,25,26
final,beam64_lp00,shuffled_embedding,1729,41576,36123,1.0,1.0,1.0,64,64,60,60,54,50
final,beam64_lp00,shuffled_embedding,1730,44154,11382,1.0,1.0,1.0,64,64,40,40,33,34
final,beam64_lp00,shuffled_embedding,1731,11026,46576,1.0,1.0,1.0,64,64,43,43,40,41
final,beam64_lp00,shuffled_embedding,1732,46641,43800,1.0,1.0,1.0,64,64,28,28,22,23
final,beam64_lp00,shuffled_embedding,1733,23875,42561,1.0,1.0,1.0,64,64,14,14,9,10
final,beam64_lp00,shuffled_embedding,1734,23338,7123,1.0,1.0,1.0,64,64,33,33,26,27
final,beam64_lp00,shuffled_embedding,1735,22602,44998,1.0,1.0,1.0,64,64,27,27,26,27
final,beam64_lp00,shuffled_embedding,1736,39319,26438,1.0,1.0,1.0,64,64,40,40,35,36
final,beam64_lp00,shuffled_embedding,1737,42464,26341,1.0,1.0,1.0,64,64,28,28,17,18
final,beam64_lp00,shuffled_embedding,1738,34473,18925,1.0,1.0,1.0,64,64,49,49,47,48
final,beam64_lp00,shuffled_embedding,1739,39641,32808,1.0,1.0,1.0,64,64,36,36,32,33
final,beam64_lp00,shuffled_embedding,1740,2582,23980,1.0,1.0,1.0,64,64,19,19,13,14
final,beam64_lp00,shuffled_embedding,1741,9530,42054,1.0,1.0,1.0,64,64,43,43,39,40
final,beam64_lp00,shuffled_embedding,1742,38018,1902,1.0,1.0,1.0,64,64,29,29,20,21
final,beam64_lp00,shuffled_embedding,1743,3286,22019,1.0,1.0,1.0,64,64,50,50,42,43
final,beam64_lp00,shuffled_embedding,1744,4682,35357,1.0,1.0,1.0,64,64,42,42,36,37
final,beam64_lp00,shuffled_embedding,1745,2838,48618,1.0,1.0,1.0,64,64,48,48,37,38
final,beam64_lp00,shuffled_embedding,1746,32185,30024,1.0,1.0,1.0,64,64,57,57,50,50
final,beam64_lp00,shuffled_embedding,1747,32048,11596,1.0,1.0,1.0,64,64,36,36,14,15
final,beam64_lp00,shuffled_embedding,1748,13958,32249,1.0,1.0,1.0,64,64,21,21,19,20
final,beam64_lp00,shuffled_embedding,1749,2767,372,1.0,1.0,1.0,64,64,44,44,41,42
final,beam64_lp00,shuffled_embedding,1750,10026,18578,1.0,1.0,1.0,64,64,40,40,27,28
final,beam64_lp00,shuffled_embedding,1751,25872,13787,1.0,1.0,1.0,64,64,42,42,27,28
final,beam64_lp00,shuffled_embedding,1752,10381,39880,1.0,1.0,1.0,64,64,28,28,20,21
final,beam64_lp00,shuffled_embedding,1753,16829,29928,1.0,1.0,1.0,64,64,57,57,48,49
final,beam64_lp00,shuffled_embedding,1754,29189,37056,1.0,1.0,1.0,64,64,17,17,13,14
final,beam64_lp00,shuffled_embedding,1755,13853,45291,1.0,1.0,1.0,64,64,51,51,47,48
final,beam64_lp00,shuffled_embedding,1756,41314,38513,1.0,1.0,1.0,64,64,20,20,16,17
final,beam64_lp00,shuffled_embedding,1757,9450,21174,1.0,1.0,1.0,64,64,38,38,37,38
final,beam64_lp00,shuffled_embedding,1758,40330,41870,1.0,1.0,1.0,64,64,54,54,46,47
final,beam64_lp00,shuffled_embedding,1759,3396,25226,1.0,1.0,1.0,64,64,47,47,34,35
final,beam64_lp00,shuffled_embedding,1760,29767,5223,1.0,1.0,1.0,64,64,24,24,21,22
final,beam64_lp00,shuffled_embedding,1761,17891,33294,1.0,1.0,1.0,64,64,55,55,54,50
final,beam64_lp00,shuffled_embedding,1762,40007,35358,1.0,1.0,1.0,64,64,43,43,36,37
final,beam64_lp00,shuffled_embedding,1763,37683,43563,1.0,1.0,1.0,64,64,64,64,58,50
final,beam64_lp00,shuffled_embedding,1764,15876,21140,1.0,1.0,1.0,64,64,36,36,34,35
final,beam64_lp00,shuffled_embedding,1765,14515,31331,1.0,1.0,1.0,64,64,56,56,42,43
final,beam64_lp00,shuffled_embedding,1766,20244,43955,1.0,1.0,1.0,64,64,59,59,58,50
final,beam64_lp00,shuffled_embedding,1767,10875,31891,1.0,1.0,1.0,64,64,46,46,39,40
final,beam64_lp00,shuffled_embedding,1768,24071,3657,1.0,1.0,1.0,64,64,17,17,8,9
final,beam64_lp00,shuffled_embedding,1769,14272,44911,1.0,1.0,1.0,64,64,26,26,18,19
final,beam64_lp00,shuffled_embedding,1770,21380,30600,1.0,1.0,1.0,64,64,41,41,35,36
final,beam64_lp00,shuffled_embedding,1771,17311,35176,1.0,1.0,1.0,64,64,32,32,18,19
final,beam64_lp00,shuffled_embedding,1772,23970,13076,1.0,1.0,1.0,64,64,44,44,42,43
final,beam64_lp00,shuffled_embedding,1773,19269,26613,1.0,1.0,1.0,64,64,12,12,7,8
final,beam64_lp00,shuffled_embedding,1774,9409,8595,1.0,1.0,1.0,64,64,39,39,34,35
final,beam64_lp00,shuffled_embedding,1775,361,40261,1.0,1.0,1.0,64,64,34,34,29,30
final,beam64_lp00,shuffled_embedding,1776,3027,43629,1.0,1.0,1.0,64,64,47,47,38,39
final,beam64_lp00,shuffled_embedding,1777,49673,44056,1.0,1.0,1.0,64,64,47,47,42,43
final,beam64_lp00,shuffled_embedding,1778,44008,35656,1.0,1.0,1.0,64,64,48,48,46,47
final,beam64_lp00,shuffled_embedding,1779,30590,41033,1.0,1.0,1.0,64,64,49,49,48,49
final,beam64_lp00,shuffled_embedding,1780,47212,16602,1.0,1.0,1.0,64,64,31,31,29,30
final,beam64_lp00,shuffled_embedding,1781,33268,21248,1.0,1.0,1.0,64,64,37,37,30,31
final,beam64_lp00,shuffled_embedding,1782,16283,28520,1.0,1.0,1.0,64,64,26,26,24,25
final,beam64_lp00,shuffled_embedding,1783,33837,25704,1.0,1.0,1.0,64,64,22,22,17,18
final,beam64_lp00,shuffled_embedding,1784,32340,20174,1.0,1.0,1.0,64,64,35,35,18,19
final,beam64_lp00,shuffled_embedding,1785,3025,228,1.0,1.0,1.0,64,64,40,40,38,39
final,beam64_lp00,shuffled_embedding,1786,11780,28821,1.0,1.0,1.0,64,64,25,25,17,18
final,beam64_lp00,shuffled_embedding,1787,36037,11882,1.0,1.0,1.0,64,64,32,32,30,31
final,beam64_lp00,shuffled_embedding,1788,33191,46193,1.0,1.0,1.0,64,64,34,34,30,31
final,beam64_lp00,shuffled_embedding,1789,45124,12592,1.0,0.0,0.0,64,64,27,27,27,27
final,beam64_lp00,shuffled_embedding,1790,45615,18739,1.0,1.0,1.0,64,64,37,37,35,36
final,beam64_lp00,shuffled_embedding,1791,33525,42278,1.0,1.0,1.0,64,64,39,39,38,39
final,beam64_lp00,shuffled_embedding,1792,41486,1482,1.0,1.0,1.0,64,64,62,62,54,50
final,beam64_lp00,shuffled_embedding,1793,28865,4218,1.0,1.0,1.0,64,64,63,63,59,50
final,beam64_lp00,shuffled_embedding,1794,42750,17059,1.0,1.0,1.0,64,64,21,21,20,21
final,beam64_lp00,shuffled_embedding,1795,19376,21117,1.0,1.0,1.0,64,64,30,30,21,22
final,beam64_lp00,shuffled_embedding,1796,6705,25137,1.0,1.0,1.0,64,64,48,48,38,39
final,beam64_lp00,shuffled_embedding,1797,3583,12279,1.0,1.0,1.0,64,64,31,31,23,24
final,beam64_lp00,shuffled_embedding,1798,33471,32406,1.0,1.0,1.0,64,64,20,20,19,20
final,beam64_lp00,shuffled_embedding,1799,33366,15513,1.0,1.0,1.0,64,64,26,26,25,26
final,beam64_lp00,shuffled_embedding,1800,5621,42264,1.0,1.0,1.0,64,64,58,58,52,50
final,beam64_lp00,shuffled_embedding,1801,1745,19483,1.0,1.0,1.0,64,64,47,47,36,37
final,beam64_lp00,shuffled_embedding,1802,39007,32971,1.0,1.0,1.0,64,64,39,39,34,35
final,beam64_lp00,shuffled_embedding,1803,30188,8747,1.0,1.0,1.0,64,64,19,19,17,18
final,beam64_lp00,shuffled_embedding,1804,32174,41792,1.0,1.0,1.0,64,64,52,52,51,50
final,beam64_lp00,shuffled_embedding,1805,46254,35984,1.0,1.0,1.0,64,64,62,62,59,50
final,beam64_lp00,shuffled_embedding,1806,8625,41290,1.0,1.0,1.0,64,64,54,54,42,43
final,beam64_lp00,shuffled_embedding,1807,41661,32852,1.0,1.0,1.0,64,64,37,37,24,25
final,beam64_lp00,shuffled_embedding,1808,26506,18233,1.0,1.0,1.0,64,64,23,23,18,19
final,beam64_lp00,shuffled_embedding,1809,23906,44434,1.0,1.0,1.0,64,64,39,39,32,33
final,beam64_lp00,shuffled_embedding,1810,49454,6990,1.0,1.0,1.0,64,64,32,32,29,30
final,beam64_lp00,shuffled_embedding,1811,13688,4617,1.0,1.0,1.0,64,64,31,31,21,22
final,beam64_lp00,shuffled_embedding,1812,33364,3097,1.0,1.0,1.0,64,64,53,53,51,50
final,beam64_lp00,shuffled_embedding,1813,1256,14745,1.0,1.0,1.0,64,64,58,58,50,50
final,beam64_lp00,shuffled_embedding,1814,7477,28800,1.0,1.0,1.0,64,64,33,33,27,28
final,beam64_lp00,shuffled_embedding,1815,31924,39142,1.0,1.0,1.0,64,64,27,27,22,23
final,beam64_lp00,shuffled_embedding,1816,20092,30239,1.0,1.0,1.0,64,64,23,23,16,17
final,beam64_lp00,shuffled_embedding,1817,19707,4005,1.0,0.0,0.0,64,64,28,28,26,26
final,beam64_lp00,shuffled_embedding,1818,30652,35394,1.0,1.0,1.0,64,64,31,31,28,29
final,beam64_lp00,shuffled_embedding,1819,35439,15236,1.0,1.0,1.0,64,64,58,58,53,50
final,beam64_lp00,shuffled_embedding,1820,20048,33766,1.0,1.0,1.0,64,64,50,50,49,50
final,beam64_lp00,shuffled_embedding,1821,39427,28000,1.0,1.0,1.0,64,64,37,37,34,35
final,beam64_lp00,shuffled_embedding,1822,8187,2858,1.0,0.0,0.0,64,64,34,34,34,34
final,beam64_lp00,shuffled_embedding,1823,49016,4492,1.0,1.0,1.0,64,64,28,28,25,26
final,beam64_lp00,shuffled_embedding,1824,19107,8359,1.0,1.0,1.0,64,64,31,31,26,27
final,beam64_lp00,shuffled_embedding,1825,35810,29463,1.0,1.0,1.0,64,64,47,47,36,37
final,beam64_lp00,shuffled_embedding,1826,21174,30679,1.0,1.0,1.0,64,64,43,43,30,31
final,beam64_lp00,shuffled_embedding,1827,14435,1723,1.0,1.0,1.0,64,64,62,62,60,50
final,beam64_lp00,shuffled_embedding,1828,48575,45902,1.0,1.0,1.0,64,64,49,49,48,49
final,beam64_lp00,shuffled_embedding,1829,41720,47201,1.0,1.0,1.0,64,64,29,29,26,27
final,beam64_lp00,shuffled_embedding,1830,38399,38577,1.0,1.0,1.0,64,64,34,34,30,31
final,beam64_lp00,shuffled_embedding,1831,14663,15640,1.0,1.0,1.0,64,64,40,40,25,26
final,beam64_lp00,shuffled_embedding,1832,37091,8841,1.0,1.0,1.0,64,64,62,62,57,50
final,beam64_lp00,shuffled_embedding,1833,1399,9594,1.0,1.0,1.0,64,64,63,63,61,50
final,beam64_lp00,shuffled_embedding,1834,7984,47904,1.0,1.0,1.0,64,64,55,55,49,50
final,beam64_lp00,shuffled_embedding,1835,49523,13271,1.0,1.0,1.0,64,64,37,37,33,34
final,beam64_lp00,shuffled_embedding,1836,5355,26742,1.0,1.0,1.0,64,64,41,41,37,38
final,beam64_lp00,shuffled_embedding,1837,8087,46470,1.0,1.0,1.0,64,64,33,33,27,28
final,beam64_lp00,shuffled_embedding,1838,23574,44503,1.0,1.0,1.0,64,64,33,33,27,28
final,beam64_lp00,shuffled_embedding,1839,13691,45326,1.0,1.0,1.0,64,64,18,18,13,14
final,beam64_lp00,shuffled_embedding,1840,45021,20551,1.0,1.0,1.0,64,64,62,62,55,50
final,beam64_lp00,shuffled_embedding,1841,21845,44322,1.0,1.0,1.0,64,64,32,32,23,24
final,beam64_lp00,shuffled_embedding,1842,4782,23483,1.0,1.0,1.0,64,64,64,64,56,50
final,beam64_lp00,shuffled_embedding,1843,13435,19650,1.0,1.0,1.0,64,64,37,37,31,32
final,beam64_lp00,shuffled_embedding,1844,23659,42069,1.0,1.0,1.0,64,64,33,33,25,26
final,beam64_lp00,shuffled_embedding,1845,13189,1076,1.0,1.0,1.0,64,64,39,39,30,31
final,beam64_lp00,shuffled_embedding,1846,31794,5467,1.0,1.0,1.0,64,64,38,38,32,33
final,beam64_lp00,shuffled_embedding,1847,4402,15821,1.0,1.0,1.0,64,64,38,38,35,36
final,beam64_lp00,shuffled_embedding,1848,19378,16428,1.0,1.0,1.0,64,64,35,35,29,30
final,beam64_lp00,shuffled_embedding,1849,47375,19748,1.0,1.0,1.0,64,64,55,55,47,48
final,beam64_lp00,shuffled_embedding,1850,33100,211,1.0,1.0,1.0,64,64,34,34,29,30
final,beam64_lp00,shuffled_embedding,1851,38173,43744,1.0,1.0,1.0,64,64,38,38,27,28
final,beam64_lp00,shuffled_embedding,1852,16356,30558,1.0,1.0,1.0,64,64,62,62,53,50
final,beam64_lp00,shuffled_embedding,1853,43612,16706,1.0,1.0,1.0,64,64,49,49,45,46
final,beam64_lp00,shuffled_embedding,1854,38408,30221,1.0,1.0,1.0,64,64,41,41,32,33
final,beam64_lp00,shuffled_embedding,1855,33977,5045,1.0,0.0,0.0,64,64,58,58,57,49
final,beam64_lp00,shuffled_embedding,1856,46219,4782,1.0,1.0,1.0,64,64,24,24,17,18
final,beam64_lp00,shuffled_embedding,1857,12786,32729,1.0,1.0,1.0,64,64,64,64,51,50
final,beam64_lp00,shuffled_embedding,1858,34325,18865,1.0,1.0,1.0,64,64,27,27,21,22
final,beam64_lp00,shuffled_embedding,1859,33161,19436,1.0,1.0,1.0,64,64,40,40,35,36
final,beam64_lp00,shuffled_embedding,1860,20321,31790,1.0,1.0,1.0,64,64,29,29,22,23
final,beam64_lp00,shuffled_embedding,1861,8905,4545,1.0,1.0,1.0,64,64,51,51,45,46
final,beam64_lp00,shuffled_embedding,1862,44238,7410,1.0,1.0,1.0,64,64,26,26,22,23
final,beam64_lp00,shuffled_embedding,1863,38259,7272,1.0,1.0,1.0,64,64,53,53,49,50
final,beam64_lp00,shuffled_embedding,1864,4020,40579,1.0,1.0,1.0,64,64,59,59,53,50
final,beam64_lp00,shuffled_embedding,1865,28869,7755,1.0,1.0,1.0,64,64,24,24,15,16
final,beam64_lp00,shuffled_embedding,1866,37918,14015,1.0,1.0,1.0,64,64,27,27,19,20
final,beam64_lp00,shuffled_embedding,1867,8368,5060,1.0,1.0,1.0,64,64,45,45,28,29
final,beam64_lp00,shuffled_embedding,1868,17369,20496,1.0,1.0,1.0,64,64,54,54,46,47
final,beam64_lp00,shuffled_embedding,1869,1436,41172,1.0,0.0,0.0,64,64,55,55,55,49
final,beam64_lp00,shuffled_embedding,1870,32570,1498,1.0,1.0,1.0,64,64,47,47,39,40
final,beam64_lp00,shuffled_embedding,1871,20562,7945,1.0,1.0,1.0,64,64,53,53,47,48
final,beam64_lp00,shuffled_embedding,1872,41924,31409,1.0,1.0,1.0,64,64,50,50,46,47
final,beam64_lp00,shuffled_embedding,1873,32337,15694,1.0,1.0,1.0,64,64,31,31,29,30
final,beam64_lp00,shuffled_embedding,1874,36279,5745,1.0,1.0,1.0,64,64,30,30,25,26
final,beam64_lp00,shuffled_embedding,1875,31763,43375,1.0,1.0,1.0,64,64,38,38,34,35
final,beam64_lp00,shuffled_embedding,1876,5510,6710,1.0,1.0,1.0,64,64,35,35,27,28
final,beam64_lp00,shuffled_embedding,1877,19432,366,1.0,1.0,1.0,64,64,45,45,44,45
final,beam64_lp00,shuffled_embedding,1878,16640,15986,1.0,1.0,1.0,64,64,54,54,41,42
final,beam64_lp00,shuffled_embedding,1879,21248,23616,1.0,1.0,1.0,64,64,33,33,25,26
final,beam64_lp00,shuffled_embedding,1880,35693,44072,1.0,1.0,1.0,64,64,56,56,50,50
final,beam64_lp00,shuffled_embedding,1881,807,48100,1.0,0.0,0.0,64,64,46,46,46,46
final,beam64_lp00,shuffled_embedding,1882,27402,46411,1.0,1.0,1.0,64,64,21,21,15,16
final,beam64_lp00,shuffled_embedding,1883,31823,47333,1.0,1.0,1.0,64,64,32,32,25,26
final,beam64_lp00,shuffled_embedding,1884,32491,7802,1.0,1.0,1.0,64,64,55,55,48,49
final,beam64_lp00,shuffled_embedding,1885,20749,49538,1.0,1.0,1.0,64,64,47,47,43,44
final,beam64_lp00,shuffled_embedding,1886,36262,49315,1.0,1.0,1.0,64,64,47,47,42,43
final,beam64_lp00,shuffled_embedding,1887,47726,23678,1.0,1.0,1.0,64,64,61,61,54,50
final,beam64_lp00,shuffled_embedding,1888,482,15291,1.0,1.0,1.0,64,64,47,47,39,40
